customer_id,total_value,avg_monthly_value,value_std,active_months,trend,recency_months
51,3.125,3.125,0.0,1,0.0,21
52,11.96,1.9933333333333334,0.8236423171903364,6,0.0028571428571428697,0
53,14.69,2.9379999999999997,0.8762533880105684,5,-0.188,2
54,7.07,2.356666666666667,1.0801080192894288,3,-0.9749999999999998,10
55,5.1,2.55,1.7111984104714448,2,-2.4199999999999986,5
56,15.055000000000001,2.5091666666666668,1.1204660488683569,6,-0.11442857142857142,1
57,7.880000000000001,1.9700000000000002,1.0617909398747007,4,-0.2620000000000001,1
58,8.42,2.8066666666666666,1.5474279735526735,3,-1.3299999999999996,5
59,2.48,1.24,0.7353910524340095,2,1.0399999999999996,17
60,7.8,1.95,1.355433509988594,4,0.05999999999999992,1
61,6.92,1.73,0.8373370488240284,4,-0.20199999999999996,3
62,14.129999999999999,2.0185714285714282,0.7863508244083038,7,0.05107142857142858,5
63,11.09,2.7725,0.9592488380672315,4,-0.4170000000000001,0
64,11.280000000000001,1.8800000000000001,0.9467417810575384,6,-0.3165714285714285,0
65,9.16,2.29,0.8009161420939565,4,-0.5960000000000001,1
66,11.395,2.84875,0.8259375985307038,4,-0.2514999999999999,0
67,9.49,1.5816666666666668,0.8375062188823834,6,0.11571428571428573,0
68,6.28,1.256,0.7832815585726501,5,0.21900000000000006,1
69,16.19,2.02375,1.0193266334763778,8,0.11416666666666667,1
70,15.190000000000001,2.5316666666666667,1.6901173529275018,6,0.3654285714285714,0
71,3.17,1.585,0.34648232278140817,2,-0.48999999999999977,4
72,4.14,2.07,0.08485281374238578,2,0.12000000000000005,0
73,7.59,2.53,1.7494856386949855,3,-1.5049999999999992,7
74,5.4,1.35,0.9928074670683468,4,-0.7180000000000003,9
75,6.11,2.0366666666666666,0.39878983604567136,3,0.3050000000000001,0
76,4.5,1.5,0.2253885533916929,3,-0.19000000000000003,1
77,4.220000000000001,1.406666666666667,0.7593637687783987,3,-0.6649999999999998,1
78,8.8,2.2,1.091879114188013,4,-0.7680000000000001,8
79,7.4799999999999995,1.496,0.7491528548967828,5,0.11000000000000004,7
80,10.370000000000001,2.5925000000000002,1.2229847368903124,4,0.5630000000000001,2
81,4.67,2.335,0.6293250352560271,2,0.8899999999999997,5
82,3.17,1.0566666666666666,0.4878865988458111,3,-0.00500000000000007,4
83,14.33,1.79125,0.9888151278893631,8,0.3229761904761904,0
84,4.33,1.4433333333333334,1.0916195918603393,3,0.08499999999999985,9
85,10.75,1.7916666666666667,0.9072247057188568,6,-0.2454285714285714,9
86,16.29,3.258,1.9541289619674542,5,-0.3450000000000001,8
87,4.26,1.42,1.160861748874516,3,-1.0199999999999996,3
88,4.17,1.39,1.395385251462835,3,1.2349999999999997,4
89,1.7700000000000002,1.7700000000000002,0.0,1,0.0,10
90,5.1,2.55,1.145512985522207,2,1.6199999999999992,2
91,4.53,2.265,2.0576807332528535,2,-2.9099999999999993,3
92,6.4399999999999995,2.1466666666666665,1.1007421738687644,3,0.1650000000000001,5
93,11.67,3.89,1.0902751946183131,3,0.695,9
94,7.109999999999999,2.3699999999999997,1.1206694427885502,3,-0.6549999999999996,9
95,6.21,2.07,1.5269905042271872,3,1.5249999999999997,12
96,5.2,1.3,0.5282045058497703,4,-0.13000000000000006,2
97,4.17,2.085,0.36062445840513907,2,-0.5099999999999997,3
98,5.53,2.765,0.03535533905932725,2,0.04999999999999981,12
99,3.6799999999999997,1.2266666666666666,1.057607362556319,3,-0.9699999999999998,18
100,14.02,2.804,1.1374005451027354,5,0.66,0
101,14.55,2.4250000000000003,0.7785563563416589,6,-0.015142857142857196,1
102,1.7,1.7,0.0,1,0.0,5
103,4.17,1.39,0.543415126767741,3,-0.34999999999999976,9
104,5.3100000000000005,2.6550000000000002,1.5061374439273463,2,-2.1299999999999994,2
105,12.18,2.436,1.82512465327714,5,-0.8730000000000002,6
106,4.470000000000001,1.4900000000000002,0.84338603260903,3,-0.6899999999999997,0
107,7.529999999999999,2.51,2.131924013655271,3,-1.804999999999999,6
108,6.540000000000001,1.3080000000000003,0.9182973374675547,5,-0.164,0
109,4.02,1.3399999999999999,0.537028863283902,3,0.5299999999999998,1
110,8.77,2.1925,0.9578926523015684,4,0.3510000000000002,6
111,2.2,2.2,0.0,1,0.0,6
112,9.030000000000001,1.5050000000000001,0.7139677863881535,6,-0.14771428571428571,2
113,2.71,1.355,1.0111626970967629,2,1.4299999999999995,5
114,1.56,1.56,0.0,1,0.0,20
115,4.375,2.1875,1.82079996155536,2,2.5749999999999993,10
116,9.4,3.1333333333333333,0.520512567891817,3,0.23999999999999996,0
117,2.04,1.02,0.565685424949238,2,-0.7999999999999997,12
118,4.88,2.44,0.5091168824543141,2,-0.7199999999999995,0
119,10.35,2.5875,1.0976755744147115,4,0.13300000000000012,6
120,4.95,2.475,0.36062445840513907,2,0.5099999999999997,8
121,8.129999999999999,1.626,1.0250268289171751,5,-0.485,7
122,6.470000000000001,2.1566666666666667,1.6617560992315734,3,-0.27000000000000013,5
123,7.44,1.86,1.6451139778143034,4,0.9960000000000004,6
124,7.08,2.36,1.3474791278531926,3,-0.9699999999999999,6
126,16.115000000000002,1.7905555555555557,1.201271317304204,9,0.01575,1
127,9.41,2.3525,1.0515821413470277,4,-0.309,8
128,6.13,3.065,0.30405591591021525,2,0.4299999999999996,4
130,7.35,1.8375,1.4993637539525446,4,0.36100000000000015,9
131,4.55,2.275,2.3263813101037414,2,-3.289999999999999,5
132,4.79,1.5966666666666667,1.3885363997149422,3,-0.00500000000000015,0
133,5.73,1.9100000000000001,1.319810592471511,3,-0.7549999999999999,7
134,10.83,2.7075,1.0277280768763686,4,-0.723,4
135,9.205,2.30125,1.2741950073150758,4,-0.014499999999999976,3
136,3.3899999999999997,1.13,0.5819793810780585,3,0.4799999999999998,10
137,14.05,2.341666666666667,1.039546375428565,6,0.2911428571428572,0
138,17.56,3.5119999999999996,2.5187933619096268,5,0.5440000000000002,1
139,14.22,2.0314285714285716,1.5625132380391595,7,-0.12821428571428573,2
140,2.58,1.29,1.1172287142747452,2,-1.5799999999999998,8
141,3.33,1.665,0.23334523779156074,2,0.32999999999999996,3
142,6.220000000000001,3.1100000000000003,3.3658282784479665,2,-4.76,11
144,9.530000000000001,2.3825000000000003,1.2003437007790727,4,0.056999999999999995,3
145,0.86,0.86,0.0,1,0.0,2
146,19.42,3.236666666666667,2.6675656817905473,6,-0.036000000000000074,2
147,1.9100000000000001,0.6366666666666667,0.15176736583776282,3,0.05499999999999996,2
148,1.17,0.585,0.07778174593052026,2,0.10999999999999996,1
149,10.88,2.176,0.9134166628653104,5,0.4120000000000001,6
150,4.08,2.04,1.7536248173426376,2,-2.4799999999999986,0
151,7.300000000000001,1.8250000000000002,1.276805910596177,4,-0.34600000000000003,3
152,7.7700000000000005,1.2950000000000002,0.8017667990132793,6,-0.13742857142857146,5
153,5.62,2.81,1.1737972567696688,2,1.6599999999999997,0
154,10.11,2.022,1.1980066777777159,5,-0.19900000000000007,2
155,4.07,1.3566666666666667,0.42146569650842686,3,0.3649999999999999,3
156,5.22,1.305,0.4859698207365007,4,0.02800000000000001,2
157,7.390000000000001,2.4633333333333334,0.11239810200058244,3,0.07500000000000016,12
158,9.620000000000001,1.9240000000000002,0.5887953804166605,5,-0.14400000000000004,7
159,2.6,1.3,1.1030865786510142,2,1.5599999999999996,1
160,12.02,1.717142857142857,0.9886137480619732,7,0.1196428571428571,4
161,16.82,2.402857142857143,1.6365890777845882,7,-0.27392857142857135,5
162,6.48,2.16,1.3210601803097388,3,0.95,7
163,4.65,2.325,0.5303300858899109,2,-0.7499999999999999,2
164,20.740000000000002,2.0740000000000003,0.923113090459548,10,-0.053696969696969715,0
165,5.71,1.9033333333333333,1.1428181540968507,3,-1.1049999999999995,2
166,5.91,1.4775,1.0111833002313018,4,0.47500000000000014,1
167,10.99,1.8316666666666668,0.8886037737184479,6,0.0762857142857143,2
168,1.09,0.545,0.021213203435596444,2,-0.030000000000000013,1
169,16.405,3.281,0.5985440668822976,5,-0.026000000000000037,2
170,13.145000000000001,3.2862500000000003,1.2150128600142471,4,0.6015000000000001,9
171,6.470000000000001,1.6175000000000002,0.740377156139581,4,-0.24500000000000005,7
172,3.42,1.71,1.5414927829866734,2,2.1799999999999993,12
173,5.2,1.7333333333333334,0.8441761269624566,3,-0.5249999999999998,8
174,13.95,2.79,2.6962566643403965,5,-0.722,13
175,2.19,1.095,0.6576093065034891,2,-0.9299999999999997,20
176,9.07,3.0233333333333334,1.7212301802296324,3,0.049999999999999885,8
177,2.62,1.31,0.2121320343559642,2,0.3,16
178,10.92,2.184,1.0750255810909803,5,0.4040000000000001,5
179,16.85,2.4071428571428575,0.99046646057492,7,-0.20464285714285713,3
180,11.850000000000001,1.692857142857143,0.9095550979410078,7,-6.357396316434247e-17,0
182,0.51,0.51,0.0,1,0.0,0
183,4.83,1.2075,0.5238558962157437,4,-0.3990000000000001,3
184,5.15,1.7166666666666668,0.943203760241303,3,-0.35999999999999976,0
185,10.02,1.67,1.407124727947029,6,-0.28914285714285715,2
186,7.82,1.564,0.753179925383039,5,-0.06000000000000004,1
188,11.739999999999998,1.9566666666666663,1.1670075692413766,6,-0.09942857142857144,4
189,6.140000000000001,3.0700000000000003,0.5232590180780452,2,-0.7399999999999995,7
190,8.12,2.7066666666666666,0.7046512139586032,3,-0.5,14
191,7.82,3.91,2.192031021678297,2,3.099999999999998,5
192,9.64,2.41,0.4743416490252569,4,-0.17600000000000007,0
193,4.96,1.24,0.795361553005927,4,-0.44200000000000017,0
194,10.4,1.4857142857142858,0.6844914692153375,7,-0.20535714285714282,2
195,5.14,2.57,1.1737972567696688,2,-1.6599999999999997,3
196,3.72,3.72,0.0,1,0.0,9
197,3.97,1.3233333333333335,0.8879376855012592,3,0.11499999999999994,10
198,13.0,2.6,1.2387090053761618,5,0.04000000000000006,2
199,5.2,2.6,0.3959797974644663,2,0.5599999999999994,11
200,13.21,2.6420000000000003,1.4016847006370585,5,0.27200000000000013,12
201,4.59,2.295,0.5303300858899106,2,0.7499999999999999,11
202,6.8,3.4,0.5656854249492379,2,0.7999999999999996,6
203,13.704999999999998,2.7409999999999997,1.2220904221865092,5,0.30250000000000005,5
204,7.61,1.2683333333333333,0.7582721587046873,6,0.01400000000000001,2
205,5.25,2.625,0.0212132034355966,2,0.030000000000000235,6
206,9.96,2.49,0.5013980454688669,4,0.2880000000000001,7
207,5.995000000000001,2.9975000000000005,0.6752869760331531,2,0.9550000000000004,1
208,17.31,1.7309999999999999,0.88593265357287,10,0.0512121212121212,3
209,11.42,2.284,1.5177878639651854,5,0.23600000000000004,5
210,13.67,1.9528571428571428,1.180419618690945,7,-0.023928571428571466,0
211,12.31,3.0775,1.0643033715377708,4,-0.7460000000000002,12
212,3.15,0.7875,0.14863265679744364,4,-0.095,6
213,4.39,1.4633333333333332,0.9854102360607654,3,-0.8749999999999996,8
214,3.8600000000000003,1.2866666666666668,0.6466323014923808,3,-0.39999999999999974,0
215,14.790000000000001,2.4650000000000003,0.8749342832464619,6,-0.014571428571428584,4
216,7.119999999999999,1.7799999999999998,0.9444575162494074,4,0.7080000000000002,0
217,4.68,1.5599999999999998,0.7937253933193773,3,0.7499999999999999,8
218,8.245,2.748333333333333,1.7991409987361562,3,-0.05000000000000024,8
219,11.19,2.7975,0.7109793714775884,4,0.4290000000000001,2
220,5.24,1.7466666666666668,0.6388531390964072,3,0.11000000000000013,5
221,5.34,1.78,0.9713907555664713,3,-0.18999999999999997,11
222,1.72,1.72,0.0,1,0.0,12
223,6.37,1.5925,0.6138064298566229,4,-0.08700000000000001,4
224,12.04,2.0066666666666664,0.8188447146233934,6,0.15085714285714283,8
225,1.47,0.735,0.03535533905932741,2,-0.05000000000000004,4
226,1.56,1.56,0.0,1,0.0,2
227,3.3899999999999997,1.6949999999999998,0.5303300858899106,2,-0.7499999999999999,1
228,14.620000000000001,1.8275000000000001,1.0566084556596302,8,-0.19833333333333333,0
229,12.805,2.1341666666666668,0.7881143106597333,6,0.3592857142857142,5
230,7.07,2.356666666666667,0.7503554713156516,3,-0.5299999999999999,0
231,2.72,0.9066666666666667,0.015275252316519494,3,-0.015000000000000012,7
232,7.1499999999999995,1.7874999999999999,1.3795742096748547,4,0.05900000000000004,2
233,5.92,1.48,0.4147288270665545,4,0.28400000000000014,12
234,17.81,2.544285714285714,0.8676569433990438,7,0.02535714285714284,0
235,11.86,1.9766666666666666,0.7045755223300529,6,-0.3137142857142858,2
236,9.95,1.9899999999999998,1.1627338474474713,5,-0.5010000000000001,1
237,12.71,2.5420000000000003,1.5540173744202477,5,-0.4590000000000001,10
238,3.25,1.625,1.308147545195113,2,-1.8499999999999994,13
239,7.92,1.584,0.8273632817571736,5,-0.11500000000000003,5
240,9.799999999999999,1.9599999999999997,1.176754009978296,5,0.4790000000000001,2
241,11.93,1.9883333333333333,0.6119286450777301,6,0.05571428571428569,2
242,12.93,2.586,1.2833861460994505,5,0.08700000000000009,1
243,2.94,2.94,0.0,1,0.0,4
244,7.0,1.4,0.6377695508567338,5,0.038000000000000034,2
245,6.86,1.715,0.99443451267542,4,-0.6780000000000002,1
246,8.13,2.0325,1.4870412457852897,4,-0.22700000000000004,4
247,12.63,1.8042857142857145,0.8398185745119229,7,-0.05964285714285717,1
248,9.51,2.3775,0.625159979525241,4,0.22499999999999995,7
249,0.75,0.75,0.0,1,0.0,3
250,9.31,1.862,0.9770977433194696,5,0.4860000000000001,3
251,5.0,2.5,0.2545584412271569,2,-0.3599999999999997,15
252,2.7199999999999998,1.3599999999999999,0.11313708498984763,2,0.15999999999999986,0
253,9.95,2.4875,1.6209333730909485,4,-0.36300000000000016,1
254,2.28,2.28,0.0,1,0.0,22
255,8.11,1.6219999999999999,0.7123341912333002,5,-0.14400000000000004,6
256,7.18,2.393333333333333,0.5216640042530567,3,-0.34999999999999987,3
257,7.949999999999999,1.9874999999999998,0.6781039743284211,4,-0.20699999999999996,2
258,3.97,1.985,1.3930003589374989,2,1.9699999999999995,14
259,6.12,1.224,0.5664185731418065,5,0.07099999999999998,2
260,8.97,2.2425,1.4347676931591862,4,-0.6070000000000001,0
261,8.79,2.9299999999999997,2.1675562276443947,3,-1.5149999999999997,4
262,1.86,1.86,0.0,1,0.0,11
263,0.63,0.63,0.0,1,0.0,9
264,11.120000000000001,2.224,0.5058458263146983,5,-0.06200000000000006,0
265,5.16,2.58,0.4666904755831215,2,-0.6599999999999999,10
266,1.98,1.98,0.0,1,0.0,13
267,5.0600000000000005,2.5300000000000002,1.6263455967290592,2,2.2999999999999994,2
268,6.63,2.21,1.459349170006959,3,-1.4549999999999996,13
269,4.325,4.325,0.0,1,0.0,8
270,9.36,2.34,1.0645812948447542,4,0.3520000000000001,7
272,8.48,2.12,1.0731883960113122,4,-0.6760000000000003,0
273,2.0,2.0,0.0,1,0.0,14
274,2.0700000000000003,1.0350000000000001,0.3747665940288703,2,-0.5299999999999998,15
275,2.24,1.12,0.11313708498984763,2,-0.15999999999999986,18
276,4.880000000000001,1.2200000000000002,0.768851958008389,4,-0.31000000000000016,3
277,10.43,2.086,0.6744479223779996,5,-0.06700000000000002,3
278,8.805,1.761,1.407348570894929,5,0.676,2
279,4.79,1.5966666666666667,1.1690309377143675,3,-1.0649999999999997,0
280,12.32,2.0533333333333332,0.9526104485395206,6,0.2011428571428571,4
281,4.95,2.475,2.3688077169749344,2,-3.3499999999999988,18
282,12.525,3.13125,1.1799885239554948,4,-0.4685000000000002,13
283,2.3600000000000003,1.1800000000000002,0.622253967444162,2,-0.8799999999999998,0
284,6.79,2.263333333333333,1.2066620626063178,3,1.1938548081335363e-16,3
285,17.846666666666668,2.9744444444444444,2.3111638882862717,6,1.022095238095238,0
286,2.7,2.7,0.0,1,0.0,7
287,3.76,1.2533333333333332,0.44557079497351865,3,-0.02999999999999999,4
288,4.08,1.36,0.7408103670980855,3,0.3400000000000001,19
289,9.29,1.8579999999999999,1.0426504687573874,5,0.008999999999999926,0
290,5.48,1.8266666666666669,1.1562583333033036,3,-0.060000000000000005,2
291,12.02,2.404,1.0741182430254128,5,0.4040000000000002,1
292,6.905,1.72625,1.4253267169319463,4,-0.6415000000000002,2
293,10.42,2.084,0.41052405532441094,5,0.2130000000000001,7
294,12.05,3.0125,1.9211519981511094,4,-0.379,1
295,8.59,1.718,0.32236625133534064,5,-0.11000000000000006,3
296,4.4799999999999995,2.2399999999999998,1.4707821048680187,2,-2.079999999999999,14
297,9.9,1.98,0.962210995572177,5,0.04600000000000004,1
298,2.25,2.25,0.0,1,0.0,18
299,6.27,3.135,0.8273149339882607,2,-1.1700000000000002,14
300,0.73,0.73,0.0,1,0.0,6
301,5.7299999999999995,1.91,0.6656575696257048,3,0.25500000000000006,12
302,13.995000000000001,2.7990000000000004,1.0001399902013717,5,0.23650000000000002,6
303,8.14,2.7133333333333334,1.3333166665624987,3,-1.3099999999999994,0
304,10.54,1.7566666666666666,0.8803105512639653,6,-0.3251428571428571,7
305,1.38,1.38,0.0,1,0.0,14
306,10.94,2.1879999999999997,1.2444958818734595,5,-0.23700000000000013,1
307,6.42,1.605,1.2605950975630518,4,-0.7260000000000002,1
308,4.390000000000001,1.4633333333333336,0.9710990337413241,3,0.6299999999999999,0
309,3.62,1.81,1.470782104868019,2,-2.079999999999999,3
310,1.88,1.88,0.0,1,0.0,8
311,14.07,2.814,1.3364804525319478,5,-0.20100000000000012,1
312,8.89,1.778,1.131114494646762,5,0.348,3
313,10.17,2.034,1.2830354632667018,5,0.022999999999999982,5
314,1.56,1.56,0.0,1,0.0,1
315,5.24,2.62,0.537401153701776,2,-0.7599999999999996,20
316,5.43,2.715,0.9121677477306463,2,-1.2899999999999996,5
317,6.0200000000000005,2.006666666666667,1.1118153323881326,3,0.6899999999999998,6
318,6.41,2.1366666666666667,0.215019378971602,3,0.06500000000000017,10
319,6.31,1.5775,1.3485393332540707,4,0.2530000000000001,0
320,8.52,2.84,0.692820323027551,3,-0.5999999999999999,4
321,4.97,1.6566666666666665,0.7324160930327333,3,-0.7149999999999997,2
322,7.33,2.4433333333333334,0.8972364979944437,3,0.8699999999999998,8
323,5.1,1.7,0.8906177631284928,3,-0.27,2
325,5.71,1.4275,0.5163574343417551,4,-0.051,11
326,10.33,2.066,0.9753358395957772,5,-0.22099999999999997,1
327,6.26,2.0866666666666664,1.310928424183919,3,-1.1499999999999995,8
328,6.34,1.585,0.20872629605937687,4,-0.017999999999999995,6
329,5.17,1.7233333333333334,1.0208003396028693,3,-0.3,0
330,11.98,2.995,1.9877374072044824,4,0.27599999999999997,8
331,18.196666666666665,3.639333333333333,3.0650887244725706,5,-1.6496666666666673,1
332,5.71,1.9033333333333333,0.7479527614317185,3,-0.31499999999999984,5
333,4.89,1.63,1.0784711400867433,3,-0.7799999999999997,0
334,2.84,1.42,1.0465180361560906,2,1.4799999999999998,0
335,10.370000000000001,1.4814285714285715,1.0470502785035138,7,0.06714285714285712,0
336,5.3,2.65,0.24041630560342606,2,0.3399999999999998,11
337,4.16,2.08,0.16970562748477155,2,-0.2400000000000001,2
338,14.53,3.6325,1.1362914825577695,4,0.7990000000000003,10
339,12.31,2.0516666666666667,0.5471532387427371,6,-0.222,6
340,17.93,2.5614285714285714,1.6436993700332243,7,-0.1039285714285714,2
341,10.7,1.7833333333333332,0.42183725139758194,6,-0.09257142857142861,5
342,1.7800000000000002,0.5933333333333334,0.05507570547286101,3,0.05499999999999998,0
343,5.200000000000001,1.7333333333333336,0.6017751518078271,3,0.26,0
344,9.32,2.33,1.0272941805214968,4,0.2600000000000001,2
345,3.0700000000000003,1.0233333333333334,0.680759379908447,3,0.5299999999999999,0
346,4.27,1.4233333333333331,1.1578572162979912,3,1.0149999999999997,0
347,8.365,2.7883333333333336,2.2851932813951064,3,-1.9324999999999992,3
348,10.280000000000001,1.7133333333333336,0.7789908001168351,6,0.21714285714285717,1
349,8.12,2.7066666666666666,1.1609191760554796,3,0.6199999999999997,5
350,1.38,0.69,0.014142135623730963,2,-0.02000000000000001,14
351,10.035,2.50875,1.3442369272812984,4,1.0145000000000004,8
352,7.529999999999999,2.51,1.4566056432679366,3,-0.6049999999999995,7
353,14.64,2.0914285714285716,1.2947641815073068,7,-0.4610714285714285,0
354,5.63,1.4075,0.36763886265373713,4,0.18500000000000005,7
355,5.87,1.9566666666666668,1.1298819997386158,3,-0.9099999999999998,0
356,4.59,2.295,0.44547727214752486,2,-0.6299999999999997,3
357,3.91,1.3033333333333335,0.9152231057689343,3,0.7999999999999999,5
358,7.5649999999999995,2.5216666666666665,1.3271805955985543,3,-0.1574999999999999,2
359,2.02,1.01,0.6646803743153546,2,0.9399999999999996,4
360,7.8149999999999995,2.605,1.3034857114675251,3,-0.8199999999999998,4
361,9.995000000000001,1.999,1.3478056239680853,5,-0.06649999999999989,5
362,5.18,1.7266666666666666,0.9208872533233009,3,0.3049999999999999,10
363,5.57,1.8566666666666667,1.1513615128765307,3,-0.7349999999999998,3
364,0.75,0.75,0.0,1,0.0,10
365,13.34,2.223333333333333,1.3131742712476004,6,0.3485714285714286,1
366,9.16,2.29,1.3444701558606647,4,0.46800000000000014,3
367,8.68,2.17,1.192588221754125,4,-0.23600000000000015,3
368,10.440000000000001,2.6100000000000003,1.058867319355924,4,0.42800000000000005,4
369,18.635,2.070555555555556,0.8666258003185562,9,-0.126,0
370,6.72,6.72,0.0,1,0.0,19
371,5.47,2.735,1.1101576464628795,2,-1.5699999999999994,13
372,5.16,1.72,1.1537764081484765,3,0.3199999999999998,8
373,18.01,2.572857142857143,1.2314316097631282,7,0.03500000000000003,6
374,4.26,2.13,2.022325394193526,2,-2.8599999999999994,6
375,4.465,1.4883333333333333,0.7129574554861835,3,-0.2774999999999998,4
376,14.28,2.856,0.8007996003995006,5,-0.19600000000000012,0
377,9.825,1.9649999999999999,1.3938346386856655,5,-0.17400000000000007,1
378,4.72,2.36,1.0182337649086286,2,-1.4399999999999995,19
379,2.94,2.94,0.0,1,0.0,8
380,3.35,1.675,1.2515790027001892,2,-1.7699999999999996,6
381,3.18,1.59,1.4849242404917498,2,-2.0999999999999996,1
382,11.58,2.316,0.9381524396386762,5,-0.069,0
383,1.22,1.22,0.0,1,0.0,16
384,8.84,2.9466666666666668,0.8544783984006462,3,-0.7399999999999997,0
385,9.82,2.455,0.7833900688673555,4,0.5460000000000002,5
386,12.379999999999999,2.476,1.2453634007790657,5,0.09299999999999999,5
387,8.245000000000001,1.6490000000000002,0.9045330286949173,5,0.4190000000000001,1
388,13.165,3.29125,2.9034013817130644,4,0.13050000000000006,3
389,8.41,2.1025,0.7542048793265659,4,-0.09500000000000008,2
390,11.870000000000001,2.374,0.2082786594925174,5,-0.018000000000000023,1
391,8.34,2.085,1.1983738982471204,4,-0.10200000000000001,3
392,5.85,1.95,1.285496013218244,3,-0.9499999999999997,3
393,6.66,1.665,0.7599342076785334,4,0.40800000000000014,2
394,11.49,2.298,0.8998444309990477,5,0.532,3
395,2.59,1.295,0.9121677477306462,2,-1.2899999999999994,21
396,10.1,1.6833333333333333,0.7159515812306491,6,0.018857142857142895,2
397,4.529999999999999,2.2649999999999997,2.2273863607376247,2,3.149999999999999,9
398,8.61,2.8699999999999997,2.11629393043594,3,-2.0249999999999995,2
399,8.46,2.115,0.48617555128437584,4,-0.013999999999999905,3
400,1.86,0.93,0.21213203435596428,2,-0.29999999999999993,4
401,10.095,3.365,1.3454460227002791,3,-0.895,8
402,6.93,2.31,0.30446674695276665,3,-0.19500000000000003,6
403,11.870000000000001,2.374,0.7689473323966993,5,-0.2840000000000001,1
404,7.8,1.95,1.096114349265927,4,0.7880000000000001,11
405,3.99,1.995,0.6576093065034893,2,-0.9299999999999997,3
406,12.92,1.8457142857142856,0.7409421287086043,7,0.12892857142857136,9
407,6.2,1.55,0.4978620960332958,4,0.1880000000000001,4
408,5.32,2.66,1.216223663640862,2,-1.7199999999999993,0
409,4.68,1.5599999999999998,0.7571657678474377,3,-0.6899999999999997,5
410,17.490000000000002,1.749,1.0715559818423963,10,-0.05703030303030302,4
411,15.3,2.185714285714286,0.7773214080601223,7,-0.06714285714285716,0
412,9.43,2.3575,1.1512420828537036,4,-0.6710000000000002,1
413,6.85,1.3699999999999999,0.49081564767232105,5,0.14200000000000002,5
414,7.17,1.7925,0.5382301242653246,4,0.10300000000000009,2
415,11.23,2.8075,0.9610194240145894,4,0.16100000000000006,3
